ledger_card,source_system,oracle_natural_account
S2189,DANAOS,251102
S219,DANAOS,251102
S219,PENWOOD,251102
S219,QCT,251102
S219,CUBIC,251102
S2190,DANAOS,251102
S2191,DANAOS,251102
S2192,DANAOS,251102
S2193,PENWOOD,251102
S2193,DANAOS,251102
S2193,QCT,251102
S2194,DANAOS,251102
S2195,DANAOS,251102
S2196,CUBIC,251102
S2196,PENWOOD,251102
S2196,DANAOS,251102
S2199,DANAOS,251102
S22,DANAOS,251102
S220,QCT,251102
S220,CUBIC,251102
S220,PENWOOD,251102
S220,DANAOS,251102
S2200,DANAOS,251102
S2201,DANAOS,251102
S2202,DANAOS,251102
S2203,DANAOS,251102
S2204,DANAOS,251102
S2205,DANAOS,251102
S2207,DANAOS,251102
S2208,DANAOS,251102
S2209,DANAOS,251102
S221,DANAOS,251102
S2210,DANAOS,251102
S2211,PENWOOD,251102
S2211,DANAOS,251102
S2211,QCT,251102
S2212,DANAOS,251102
S2213,QCT,251102
S2213,PENWOOD,251102
S2213,DANAOS,251102
S2214,DANAOS,251102
S2215,DANAOS,251102
S2216,DANAOS,251102
S2217,QCT,251102
S2217,PENWOOD,251102
S2217,DANAOS,251102
S2218,DANAOS,251102
S2219,DANAOS,251102
S222,DANAOS,251102
S222,PENWOOD,251102
S222,QCT,251102
S2220,QCT,251102
S2220,PENWOOD,251102
S2220,DANAOS,251102
S2221,DANAOS,251102
S2223,DANAOS,251102
S2224,QCT,251102
S2224,DANAOS,251102
S2224,PENWOOD,251102
S2225,PENWOOD,251102
S2225,DANAOS,251102
S2225,CUBIC,251102
S2225,QCT,251102
S2226,DANAOS,251102
S2227,DANAOS,251102
C888,QCT,181102
C594,QCT,181102
C208,QCT,181102
C59,QCT,181102
C151,QCT,181102
C305,QCT,181102
C650,QCT,181102
C470,QCT,181102
C648,QCT,181102
C34,QCT,181102
C1159,QCT,181102
C1112,QCT,181102
C595,QCT,181102
C324,QCT,181102
C294,QCT,181102
C219,QCT,181102
C1265,QCT,181102
C36,TPMOFF,181102
C5,TPMOFF,181102
C35,TPMOFF,181102
C18,TPMOFF,181102
C59,TPMOFF,181102
C50,TPMOFF,181102
C62,TPMOFF,181102
C23,TPMOFF,181102
C31,TPMOFF,181102
C67,TPMOFF,181102
C46,TPMOFF,181102
C77,TPMOFF,181102
C82,TPMOFF,181102
C81,TPMOFF,181102
C84,TPMOFF,181102
C86,TPMOFF,181102
C88,TPMOFF,181102
C90,TPMOFF,181102
C52,TPMOFF,181102
C91,TPMOFF,181102
C113,TPMOFF,181102
C117,TPMOFF,181102
C112,TPMOFF,181102
C129,TPMOFF,181102
C136,TPMOFF,181102
C143,TPMOFF,181102
C144,TPMOFF,181102
C150,TPMOFF,181102
C146,TPMOFF,181102
C147,TPMOFF,181102
C160,TPMOFF,181102
C98,TPMOFF,181102
C169,TPMOFF,181102
C175,TPMOFF,181102
C178,TPMOFF,181102
C180,TPMOFF,181102
C186,TPMOFF,181102
C197,TPMOFF,181102
C57,DANAOS,181102
C123,DANAOS,181102
C80,DANAOS,181102
C131,DANAOS,181102
C133,DANAOS,181102
C141,DANAOS,181102
C150,DANAOS,181102
C157,DANAOS,181102
C160,DANAOS,181102
C171,DANAOS,181102
C176,DANAOS,181102
C86,DANAOS,181102
C187,DANAOS,181102
C225,DANAOS,181102
C239,DANAOS,181102
C240,DANAOS,181102
C246,DANAOS,181102
C253,DANAOS,181102
C250,DANAOS,181102
C258,DANAOS,181102
C257,DANAOS,181102
C267,DANAOS,181102
C288,DANAOS,181102
C296,DANAOS,181102
C320,DANAOS,181102
C330,DANAOS,181102
C208,DANAOS,181102
C362,DANAOS,181102
C271,DANAOS,181102
C417,DANAOS,181102
C416,DANAOS,181102
C433,DANAOS,181102
C434,DANAOS,181102
C444,DANAOS,181102
C446,DANAOS,181102
C449,DANAOS,181102
C473,DANAOS,181102
C516,DANAOS,181102
C509,DANAOS,181102
C551,DANAOS,181102
C523,DANAOS,181102
C554,DANAOS,181102
C572,DANAOS,181102
C353,DANAOS,181102
C578,DANAOS,181102
C297,TPMOFF,181102
C411,TPMOFF,181102
C249,TPMOFF,181102
C205,TPMOFF,181102
C228,TPMOFF,181102
C222,TPMOFF,181102
C237,TPMOFF,181102
C244,TPMOFF,181102
C241,TPMOFF,181102
C330,TPMOFF,181102
C268,TPMOFF,181102
C290,TPMOFF,181102
C301,TPMOFF,181102
C306,TPMOFF,181102
C304,TPMOFF,181102
C313,TPMOFF,181102
C329,TPMOFF,181102
C348,TPMOFF,181102
C386,TPMOFF,181102
C392,TPMOFF,181102
C402,TPMOFF,181102
C404,TPMOFF,181102
C423,TPMOFF,181102
C429,TPMOFF,181102
C428,TPMOFF,181102
C432,TPMOFF,181102
C438,TPMOFF,181102
C440,TPMOFF,181102
C468,TPMOFF,181102
C487,TPMOFF,181102
C576,DANAOS,181102
C506,DANAOS,181102
C624,DANAOS,181102
C628,DANAOS,181102
C634,DANAOS,181102
C664,DANAOS,181102
C683,DANAOS,181102
C851,DANAOS,181102
C858,DANAOS,181102
C707,DANAOS,181102
C795,DANAOS,181102
C852,DANAOS,181102
C682,DANAOS,181102
C678,DANAOS,181102
C863,DANAOS,181102
C882,DANAOS,181102
C918,DANAOS,181102
C916,DANAOS,181102
C904,DANAOS,181102
C880,DANAOS,181102
C942,DANAOS,181102
C976,DANAOS,181102
C948,DANAOS,181102
C986,DANAOS,181102
C816,DANAOS,181102
C995,DANAOS,181102
C850,DANAOS,181102
C987,DANAOS,181102
C467,DANAOS,181102
C1018,DANAOS,181102
C930,DANAOS,181102
C1015,DANAOS,181102
C584,DANAOS,181102
C1027,DANAOS,181102
C1029,DANAOS,181102
C1041,DANAOS,181102
C1060,DANAOS,181102
C1049,DANAOS,181102
C1033,DANAOS,181102
C1107,DANAOS,181102
C1120,DANAOS,181102
C1132,DANAOS,181102
C1151,DANAOS,181102
C1162,DANAOS,181102
C1196,DANAOS,181102
C1197,DANAOS,181102
C1199,DANAOS,181102
C1198,DANAOS,181102
C1179,DANAOS,181102
C1113,DANAOS,181102
C779,DANAOS,181102
C1240,DANAOS,181102
C1042,DANAOS,181102
C1246,DANAOS,181102
C1254,DANAOS,181102
C1216,DANAOS,181102
C1244,DANAOS,181102
C1171,DANAOS,181102
C667,QCT,181102
C244,QCT,181102
C177,QCT,181102
C9999,QCT,181102
C433,QCT,181102
C132,QCT,181102
C864,QCT,181102
C84,QCT,181102
C480,QCT,181102
C298,QCT,181102
C513,QCT,181102
C299,QCT,181102
C13,DANAOS,181102
C191,DANAOS,181102
C197,DANAOS,181102
C200,DANAOS,181102
C202,DANAOS,181102
C215,DANAOS,181102
C228,DANAOS,181102
C238,DANAOS,181102
C237,DANAOS,181102
C249,DANAOS,181102
C259,DANAOS,181102
C241,DANAOS,181102
C311,DANAOS,181102
C312,DANAOS,181102
C343,DANAOS,181102
C346,DANAOS,181102
C349,DANAOS,181102
C361,DANAOS,181102
C354,DANAOS,181102
C385,DANAOS,181102
C392,DANAOS,181102
C426,DANAOS,181102
C454,DANAOS,181102
C452,DANAOS,181102
C468,DANAOS,181102
C476,DANAOS,181102
C386,DANAOS,181102
C477,DANAOS,181102
C485,DANAOS,181102
C519,DANAOS,181102
C503,DANAOS,181102
C542,DANAOS,181102
C555,DANAOS,181102
C531,DANAOS,181102
C564,DANAOS,181102
C577,DANAOS,181102
C589,DANAOS,181102
C598,DANAOS,181102
C604,DANAOS,181102
C655,DANAOS,181102
C537,DANAOS,181102
C632,DANAOS,181102
C645,DANAOS,181102
C865,DANAOS,181102
C693,DANAOS,181102
C860,DANAOS,181102
C490,TPMOFF,181102
C525,TPMOFF,181102
C524,TPMOFF,181102
C536,TPMOFF,181102
C549,TPMOFF,181102
C558,TPMOFF,181102
C551,TPMOFF,181102
C570,TPMOFF,181102
C576,TPMOFF,181102
C606,TPMOFF,181102
C603,TPMOFF,181102
C625,TPMOFF,181102
C620,TPMOFF,181102
C1010,EPSCHARTER,181102
C803,EPSCHARTER,181102
C1172,EPSCHARTER,181102
C1139,EPSCHARTER,181102
C1160,EPSCHARTER,181102
C1213,EPSCHARTER,181102
C267,PENWOOD,181102
C819,PENWOOD,181102
C681,PENWOOD,181102
C879,PENWOOD,181102
C179,PENWOOD,181102
C446,PENWOOD,181102
C626,PENWOOD,181102
C544,PENWOOD,181102
C824,PENWOOD,181102
C158,PENWOOD,181102
C875,PENWOOD,181102
C541,PENWOOD,181102
C684,PENWOOD,181102
C502,PENWOOD,181102
C130,PENWOOD,181102
C585,PENWOOD,181102
C385,PENWOOD,181102
C433,PENWOOD,181102
C907,PENWOOD,181102
C895,PENWOOD,181102
C923,PENWOOD,181102
C364,PENWOOD,181102
C603,QCT,181102
C295,QCT,181102
C1065,QCT,181102
C1057,QCT,181102
C553,QCT,181102
C268,QCT,181102
C1135,QCT,181102
C1092,QCT,181102
C510,QCT,181102
C930,QCT,181102
C1131,QCT,181102
C26,TPMOFF,181102
C10,TPMOFF,181102
C19,TPMOFF,181102
C32,TPMOFF,181102
C24,TPMOFF,181102
C49,TPMOFF,181102
C29,TPMOFF,181102
C63,TPMOFF,181102
C21,TPMOFF,181102
C69,TPMOFF,181102
C72,TPMOFF,181102
C85,TPMOFF,181102
C3,TPMOFF,181102
C97,TPMOFF,181102
C110,TPMOFF,181102
C106,TPMOFF,181102
C109,TPMOFF,181102
C122,TPMOFF,181102
C131,TPMOFF,181102
C128,TPMOFF,181102
C134,TPMOFF,181102
C151,TPMOFF,181102
C157,TPMOFF,181102
C158,TPMOFF,181102
C189,TPMOFF,181102
C192,TPMOFF,181102
C198,TPMOFF,181102
C201,TPMOFF,181102
C219,TPMOFF,181102
C215,TPMOFF,181102
C224,TPMOFF,181102
C223,TPMOFF,181102
C233,TPMOFF,181102
C246,TPMOFF,181102
C247,TPMOFF,181102
C273,TPMOFF,181102
C859,DANAOS,181102
C864,DANAOS,181102
C920,DANAOS,181102
C899,DANAOS,181102
C909,DANAOS,181102
C924,DANAOS,181102
C929,DANAOS,181102
C869,DANAOS,181102
C761,DANAOS,181102
C974,DANAOS,181102
C669,DANAOS,181102
C689,DANAOS,181102
C1003,DANAOS,181102
C881,DANAOS,181102
C1007,DANAOS,181102
C1024,DANAOS,181102
C1025,DANAOS,181102
C1059,DANAOS,181102
C1063,DANAOS,181102
C1075,DANAOS,181102
C1080,DANAOS,181102
C1055,DANAOS,181102
C731,DANAOS,181102
C1108,DANAOS,181102
C1109,DANAOS,181102
C1126,DANAOS,181102
C715,DANAOS,181102
C1127,DANAOS,181102
C1014,DANAOS,181102
C1144,DANAOS,181102
C1137,DANAOS,181102
C722,DANAOS,181102
C988,DANAOS,181102
C1166,DANAOS,181102
C1182,DANAOS,181102
C1191,DANAOS,181102
C1193,DANAOS,181102
C1202,DANAOS,181102
C1131,DANAOS,181102
C360,QCT,181102
C231,QCT,181102
C289,QCT,181102
C676,QCT,181102
C91,QCT,181102
C35,QCT,181102
C366,QCT,181102
C985,QCT,181102
C184,QCT,181102
C561,QCT,181102
C428,QCT,181102
C515,QCT,181102
C587,QCT,181102
C386,QCT,181102
C858,QCT,181102
C105,QCT,181102
C364,QCT,181102
C489,QCT,181102
C1042,QCT,181102
C284,QCT,181102
C1132,QCT,181102
C1276,QCT,181102
C924,PENWOOD,181102
C896,PENWOOD,181102
C946,PENWOOD,181102
C76,PENWOOD,181102
C918,PENWOOD,181102
C925,PENWOOD,181102
C949,PENWOOD,181102
C957,PENWOOD,181102
C248,PENWOOD,181102
C971,PENWOOD,181102
C578,PENWOOD,181102
C561,PENWOOD,181102
C985,PENWOOD,181102
C366,PENWOOD,181102
C986,PENWOOD,181102
C467,PENWOOD,181102
C983,PENWOOD,181102
C940,PENWOOD,181102
C663,PENWOOD,181102
C9998,PENWOOD,181102
C1001,PENWOOD,181102
C1003,PENWOOD,181102
C1006,PENWOOD,181102
C978,PENWOOD,181102
C1013,PENWOOD,181102
C1017,PENWOOD,181102
C1018,PENWOOD,181102
C1024,PENWOOD,181102
C1059,PENWOOD,181102
C202,PENWOOD,181102
C584,PENWOOD,181102
C731,PENWOOD,181102
C405,PENWOOD,181102
C1096,PENWOOD,181102
C664,PENWOOD,181102
C82,PENWOOD,181102
C340,PENWOOD,181102
C1093,PENWOOD,181102
C1125,PENWOOD,181102
C1069,PENWOOD,181102
C1123,PENWOOD,181102
C531,PENWOOD,181102
C1112,PENWOOD,181102
C1193,PENWOOD,181102
C1204,PENWOOD,181102
C1174,PENWOOD,181102
C1208,PENWOOD,181102
C1221,PENWOOD,181102
C1228,PENWOOD,181102
C1042,PENWOOD,181102
C1245,PENWOOD,181102
C1066,PENWOOD,181102
C1256,PENWOOD,181102
C1265,PENWOOD,181102
C1255,PENWOOD,181102
C289,DANAOS,181102
C654,DANAOS,181102
C637,DANAOS,181102
C528,DANAOS,181102
C148,DANAOS,181102
C627,DANAOS,181102
C656,DANAOS,181102
C275,TPMOFF,181102
C281,TPMOFF,181102
C288,TPMOFF,181102
C291,TPMOFF,181102
C295,TPMOFF,181102
C309,TPMOFF,181102
C324,TPMOFF,181102
C334,TPMOFF,181102
C358,TPMOFF,181102
C362,TPMOFF,181102
C365,TPMOFF,181102
C381,TPMOFF,181102
C353,TPMOFF,181102
C388,TPMOFF,181102
C396,TPMOFF,181102
C420,TPMOFF,181102
C451,TPMOFF,181102
C433,TPMOFF,181102
C444,TPMOFF,181102
C443,TPMOFF,181102
C455,TPMOFF,181102
C456,TPMOFF,181102
C476,TPMOFF,181102
C477,TPMOFF,181102
C482,TPMOFF,181102
C489,TPMOFF,181102
C522,TPMOFF,181102
C528,TPMOFF,181102
C541,TPMOFF,181102
C542,TPMOFF,181102
C562,TPMOFF,181102
C594,TPMOFF,181102
C595,TPMOFF,181102
C591,TPMOFF,181102
C589,TPMOFF,181102
C581,TPMOFF,181102
C604,TPMOFF,181102
C616,TPMOFF,181102
C819,EPSCHARTER,181102
C872,EPSCHARTER,181102
C1081,EPSCHARTER,181102
C1260,QCT,181102
C39,TPMOFF,181102
C7,TPMOFF,181102
C57,TPMOFF,181102
C43,TPMOFF,181102
C68,TPMOFF,181102
C44,TPMOFF,181102
C78,TPMOFF,181102
C45,TPMOFF,181102
C20,TPMOFF,181102
C87,TPMOFF,181102
C95,TPMOFF,181102
C100,TPMOFF,181102
C103,TPMOFF,181102
C111,TPMOFF,181102
C120,TPMOFF,181102
C125,TPMOFF,181102
C121,TPMOFF,181102
C130,TPMOFF,181102
C132,TPMOFF,181102
C139,TPMOFF,181102
C133,TPMOFF,181102
C156,TPMOFF,181102
C153,TPMOFF,181102
C167,TPMOFF,181102
C181,TPMOFF,181102
C203,TPMOFF,181102
C200,TPMOFF,181102
C202,TPMOFF,181102
C217,TPMOFF,181102
C229,TPMOFF,181102
C239,TPMOFF,181102
C255,TPMOFF,181102
C250,TPMOFF,181102
C82,DANAOS,181102
C56,DANAOS,181102
C33,DANAOS,181102
C92,DANAOS,181102
C61,DANAOS,181102
C107,DANAOS,181102
C54,DANAOS,181102
C42,DANAOS,181102
C74,DANAOS,181102
C15,DANAOS,181102
C81,DANAOS,181102
C128,DANAOS,181102
C156,DANAOS,181102
C75,DANAOS,181102
C158,DANAOS,181102
C182,DANAOS,181102
C183,DANAOS,181102
C184,DANAOS,181102
C195,DANAOS,181102
C212,DANAOS,181102
C211,DANAOS,181102
C231,DANAOS,181102
C268,DANAOS,181102
C279,DANAOS,181102
C298,DANAOS,181102
C301,DANAOS,181102
C303,DANAOS,181102
C295,DANAOS,181102
C318,DANAOS,181102
C332,DANAOS,181102
C345,DANAOS,181102
C358,DANAOS,181102
C377,DANAOS,181102
C384,DANAOS,181102
C364,DANAOS,181102
C412,DANAOS,181102
C408,DANAOS,181102
C413,DANAOS,181102
C427,DANAOS,181102
C429,DANAOS,181102
C440,DANAOS,181102
C528,EPSCHARTER,181102
C1190,EPSCHARTER,181102
C218,EPSCHARTER,181102
C472,EPSCHARTER,181102
C1233,EPSCHARTER,181102
C1253,EPSCHARTER,181102
C668,PENWOOD,181102
C692,PENWOOD,181102
C11,PENWOOD,181102
C29,PENWOOD,181102
C882,PENWOOD,181102
C305,PENWOOD,181102
C231,PENWOOD,181102
C462,PENWOOD,181102
C291,PENWOOD,181102
C711,PENWOOD,181102
C885,PENWOOD,181102
C382,PENWOOD,181102
C693,PENWOOD,181102
C897,PENWOOD,181102
C513,PENWOOD,181102
C904,PENWOOD,181102
C284,PENWOOD,181102
C421,PENWOOD,181102
C876,PENWOOD,181102
C905,PENWOOD,181102
C107,PENWOOD,181102
C929,PENWOOD,181102
C131,PENWOOD,181102
C944,PENWOOD,181102
C429,PENWOOD,181102
C480,PENWOOD,181102
C955,PENWOOD,181102
C976,PENWOOD,181102
C308,PENWOOD,181102
C975,PENWOOD,181102
C341,PENWOOD,181102
C689,PENWOOD,181102
C537,PENWOOD,181102
C333,PENWOOD,181102
C151,PENWOOD,181102
C386,PENWOOD,181102
C984,PENWOOD,181102
C820,PENWOOD,181102
C697,PENWOOD,181102
C995,PENWOOD,181102
C1026,PENWOOD,181102
C515,PENWOOD,181102
C1035,PENWOOD,181102
C1073,PENWOOD,181102
C1062,PENWOOD,181102
C1055,PENWOOD,181102
C1081,PENWOOD,181102
C1088,PENWOOD,181102
C1034,PENWOOD,181102
C1117,PENWOOD,181102
C1010,PENWOOD,181102
C1132,PENWOOD,181102
C1169,PENWOOD,181102
C419,TPMOFF,181102
C337,TPMOFF,181102
C267,TPMOFF,181102
C279,TPMOFF,181102
C287,TPMOFF,181102
C302,TPMOFF,181102
C303,TPMOFF,181102
C305,TPMOFF,181102
C312,TPMOFF,181102
C318,TPMOFF,181102
C325,TPMOFF,181102
C333,TPMOFF,181102
C328,TPMOFF,181102
C335,TPMOFF,181102
C340,TPMOFF,181102
C343,TPMOFF,181102
C347,TPMOFF,181102
C357,TPMOFF,181102
C368,TPMOFF,181102
C377,TPMOFF,181102
C385,TPMOFF,181102
C389,TPMOFF,181102
C403,TPMOFF,181102
C408,TPMOFF,181102
C409,TPMOFF,181102
C427,TPMOFF,181102
C445,TPMOFF,181102
C450,TPMOFF,181102
C459,TPMOFF,181102
C460,TPMOFF,181102
C464,TPMOFF,181102
C506,TPMOFF,181102
C497,TPMOFF,181102
C510,TPMOFF,181102
C519,TPMOFF,181102
C538,TPMOFF,181102
C559,TPMOFF,181102
C554,TPMOFF,181102
C552,TPMOFF,181102
C464,DANAOS,181102
C404,DANAOS,181102
C463,DANAOS,181102
C480,DANAOS,181102
C501,DANAOS,181102
C549,DANAOS,181102
C553,DANAOS,181102
C559,DANAOS,181102
C567,DANAOS,181102
C561,DANAOS,181102
C582,DANAOS,181102
C579,DANAOS,181102
C583,DANAOS,181102
C574,DANAOS,181102
C592,DANAOS,181102
C590,DANAOS,181102
C605,DANAOS,181102
C617,DANAOS,181102
C610,DANAOS,181102
C680,DANAOS,181102
C811,DANAOS,181102
C705,DANAOS,181102
C695,DANAOS,181102
C709,DANAOS,181102
C712,DANAOS,181102
C706,DANAOS,181102
C879,DANAOS,181102
C772,DANAOS,181102
C694,DANAOS,181102
C827,DANAOS,181102
C538,DANAOS,181102
C908,DANAOS,181102
C894,DANAOS,181102
C936,DANAOS,181102
C957,DANAOS,181102
C946,DANAOS,181102
C955,DANAOS,181102
C9999,DANAOS,181102
C962,DANAOS,181102
C971,DANAOS,181102
C977,DANAOS,181102
C959,DANAOS,181102
C984,DANAOS,181102
C994,DANAOS,181102
C846,DANAOS,181102
C708,DANAOS,181102
C717,DANAOS,181102
C1020,DANAOS,181102
C1008,DANAOS,181102
C515,DANAOS,181102
C1052,DANAOS,181102
C1073,DANAOS,181102
C1083,DANAOS,181102
C771,DANAOS,181102
C1101,DANAOS,181102
C1079,DANAOS,181102
C1125,DANAOS,181102
C1130,DANAOS,181102
C1140,DANAOS,181102
C1153,DANAOS,181102
C1183,DANAOS,181102
C1194,DANAOS,181102
C1204,DANAOS,181102
C815,DANAOS,181102
C1234,PENWOOD,181102
C1212,PENWOOD,181102
C1220,PENWOOD,181102
C234,PENWOOD,181102
C1275,PENWOOD,181102
C1251,PENWOOD,181102
C1260,PENWOOD,181102
C695,CUBIC,181102
C9998,CUBIC,181102
C487,DANAOS,181102
C177,DANAOS,181102
C667,DANAOS,181102
C685,DANAOS,181102
C502,DANAOS,181102
C2,DANAOS,181102
C83,DANAOS,181102
C115,DANAOS,181102
C77,DANAOS,181102
C53,DANAOS,181102
C58,DANAOS,181102
C90,DANAOS,181102
C140,DANAOS,181102
C147,DANAOS,181102
C152,DANAOS,181102
C173,DANAOS,181102
C192,DANAOS,181102
C201,DANAOS,181102
C207,DANAOS,181102
C229,DANAOS,181102
C232,DANAOS,181102
C29,DANAOS,181102
C248,DANAOS,181102
C261,DANAOS,181102
C262,DANAOS,181102
C278,DANAOS,181102
C181,DANAOS,181102
C276,DANAOS,181102
C273,DANAOS,181102
C284,DANAOS,181102
C294,DANAOS,181102
C579,TPMOFF,181102
C601,TPMOFF,181102
C602,TPMOFF,181102
C617,TPMOFF,181102
C611,TPMOFF,181102
C614,TPMOFF,181102
C607,TPMOFF,181102
C549,EPSCHARTER,181102
C406,EPSCHARTER,181102
C935,EPSCHARTER,181102
C852,EPSCHARTER,181102
C300,EPSCHARTER,181102
C705,EPSCHARTER,181102
C1122,EPSCHARTER,181102
C668,EPSCHARTER,181102
C995,EPSCHARTER,181102
C1033,EPSCHARTER,181102
C1165,EPSCHARTER,181102
C949,EPSCHARTER,181102
C1238,EPSCHARTER,181102
C1236,EPSCHARTER,181102
C544,EPSCHARTER,181102
C37,PENWOOD,181102
C694,PENWOOD,181102
C34,PENWOOD,181102
C690,PENWOOD,181102
C654,PENWOOD,181102
C855,PENWOOD,181102
C772,PENWOOD,181102
C712,PENWOOD,181102
C867,PENWOOD,181102
C612,PENWOOD,181102
C528,PENWOOD,181102
C91,PENWOOD,181102
C880,PENWOOD,181102
C451,PENWOOD,181102
C659,PENWOOD,181102
C655,PENWOOD,181102
C818,PENWOOD,181102
C893,PENWOOD,181102
C679,PENWOOD,181102
C931,PENWOOD,181102
C298,PENWOOD,181102
C624,PENWOOD,181102
C942,PENWOOD,181102
C954,PENWOOD,181102
C260,PENWOOD,181102
C948,PENWOOD,181102
C846,PENWOOD,181102
C800,PENWOOD,181102
C803,PENWOOD,181102
C127,PENWOOD,181102
C1007,PENWOOD,181102
C1221,DANAOS,181102
C1190,DANAOS,181102
C1115,DANAOS,181102
C673,QCT,181102
C462,QCT,181102
C614,QCT,181102
C100,QCT,181102
C949,QCT,181102
C924,QCT,181102
C679,QCT,181102
C447,QCT,181102
C502,QCT,181102
C77,QCT,181102
C127,QCT,181102
C647,QCT,181102
C214,QCT,181102
C1027,QCT,181102
C486,QCT,181102
C946,QCT,181102
C1089,QCT,181102
C1084,QCT,181102
C340,QCT,181102
C664,QCT,181102
C1101,QCT,181102
C1153,QCT,181102
C1201,QCT,181102
C1199,QCT,181102
C1060,QCT,181102
C234,QCT,181102
C329,QCT,181102
C456,QCT,181102
C641,QCT,181102
C1,TPMOFF,181102
C34,TPMOFF,181102
C65,TPMOFF,181102
C64,TPMOFF,181102
C47,TPMOFF,181102
C66,TPMOFF,181102
C94,TPMOFF,181102
C92,TPMOFF,181102
C38,TPMOFF,181102
C107,TPMOFF,181102
C116,TPMOFF,181102
C124,TPMOFF,181102
C142,TPMOFF,181102
C148,TPMOFF,181102
C166,TPMOFF,181102
C179,TPMOFF,181102
C187,TPMOFF,181102
C306,DANAOS,181102
C382,DANAOS,181102
C390,DANAOS,181102
C399,DANAOS,181102
C411,DANAOS,181102
C424,DANAOS,181102
C432,DANAOS,181102
C438,DANAOS,181102
C456,DANAOS,181102
C458,DANAOS,181102
C472,DANAOS,181102
C481,DANAOS,181102
C524,DANAOS,181102
C522,DANAOS,181102
C540,DANAOS,181102
C547,DANAOS,181102
C552,DANAOS,181102
C557,DANAOS,181102
C563,DANAOS,181102
C586,DANAOS,181102
C608,DANAOS,181102
C651,DANAOS,181102
C646,DANAOS,181102
C648,DANAOS,181102
C650,DANAOS,181102
C659,DANAOS,181102
C643,DANAOS,181102
C665,DANAOS,181102
C857,DANAOS,181102
C861,DANAOS,181102
C883,DANAOS,181102
C868,DANAOS,181102
C912,DANAOS,181102
C906,DANAOS,181102
C915,DANAOS,181102
C907,DANAOS,181102
C1008,PENWOOD,181102
C1027,PENWOOD,181102
C1032,PENWOOD,181102
C1039,PENWOOD,181102
C799,PENWOOD,181102
C1031,PENWOOD,181102
C1058,PENWOOD,181102
C1063,PENWOOD,181102
C1080,PENWOOD,181102
C1083,PENWOOD,181102
C1082,PENWOOD,181102
C1061,PENWOOD,181102
C1116,PENWOOD,181102
C332,PENWOOD,181102
C1101,PENWOOD,181102
C302,PENWOOD,181102
C1199,PENWOOD,181102
C839,PENWOOD,181102
C1182,PENWOOD,181102
C1179,PENWOOD,181102
C1194,PENWOOD,181102
C1172,PENWOOD,181102
C988,PENWOOD,181102
C1236,PENWOOD,181102
C472,PENWOOD,181102
C1239,PENWOOD,181102
C456,PENWOOD,181102
C1253,PENWOOD,181102
C329,PENWOOD,181102
C1171,PENWOOD,181102
C34,CUBIC,181102
C663,DANAOS,181102
C67,DANAOS,181102
C91,DANAOS,181102
C281,DANAOS,181102
C686,DANAOS,181102
C51,DANAOS,181102
C40,DANAOS,181102
C93,DANAOS,181102
C105,DANAOS,181102
C43,DANAOS,181102
C65,DANAOS,181102
C109,DANAOS,181102
C41,DANAOS,181102
C14,DANAOS,181102
C35,DANAOS,181102
C110,DANAOS,181102
C120,DANAOS,181102
C79,DANAOS,181102
C113,DANAOS,181102
C62,DANAOS,181102
C45,DANAOS,181102
C116,DANAOS,181102
C25,DANAOS,181102
C7,DANAOS,181102
C106,DANAOS,181102
C145,DANAOS,181102
C146,DANAOS,181102
C194,TPMOFF,181102
C209,TPMOFF,181102
C211,TPMOFF,181102
C213,TPMOFF,181102
C248,TPMOFF,181102
C251,TPMOFF,181102
C257,TPMOFF,181102
C413,TPMOFF,181102
C321,TPMOFF,181102
C271,TPMOFF,181102
C384,TPMOFF,181102
C280,TPMOFF,181102
C285,TPMOFF,181102
C294,TPMOFF,181102
C299,TPMOFF,181102
C307,TPMOFF,181102
C311,TPMOFF,181102
C315,TPMOFF,181102
C314,TPMOFF,181102
C317,TPMOFF,181102
C331,TPMOFF,181102
C346,TPMOFF,181102
C345,TPMOFF,181102
C355,TPMOFF,181102
C382,TPMOFF,181102
C391,TPMOFF,181102
C399,TPMOFF,181102
C439,TPMOFF,181102
C410,TPMOFF,181102
C416,TPMOFF,181102
C425,TPMOFF,181102
C434,TPMOFF,181102
C437,TPMOFF,181102
C457,TPMOFF,181102
C474,TPMOFF,181102
C488,TPMOFF,181102
C495,TPMOFF,181102
C502,TPMOFF,181102
C496,TPMOFF,181102
C911,DANAOS,181102
C953,DANAOS,181102
C949,DANAOS,181102
C973,DANAOS,181102
C982,DANAOS,181102
C992,DANAOS,181102
C997,DANAOS,181102
C697,DANAOS,181102
C1032,DANAOS,181102
C719,DANAOS,181102
C1057,DANAOS,181102
C1081,DANAOS,181102
C733,DANAOS,181102
C1084,DANAOS,181102
C755,DANAOS,181102
C1088,DANAOS,181102
C1099,DANAOS,181102
C1116,DANAOS,181102
C1133,DANAOS,181102
C1143,DANAOS,181102
C1077,DANAOS,181102
C1174,DANAOS,181102
C1092,DANAOS,181102
C1227,DANAOS,181102
C1234,DANAOS,181102
C1260,DANAOS,181102
C1263,DANAOS,181102
C1276,DANAOS,181102
C1160,DANAOS,181102
C148,QCT,181102
C686,QCT,181102
C281,QCT,181102
C218,QCT,181102
C104,QCT,181102
C624,QCT,181102
C156,QCT,181102
C578,QCT,181102
C646,QCT,181102
C39,QCT,181102
